Дата,Год,Месяц,День,48-1 (0),"48-1 (0,5)",48-1 (1),"48-1 (1,5)",48-1 (2),"48-1 (2,5)",48-1 (3),"48-1 (3,5)",48-1 (4),"48-1 (4,5)",48-1 (5),48-1 (6),48-1 (7),48-1 (8),48-1 (9),48-1 (10),48-1 (11),48-Воздух (0)
2021-04-09,2021,4,9,-8.54,-9.81,-10.48,-10.68,-10.64,-10.29,-9.87,-9.57,-9.21,-8.95,-8.83,-8.28,-7.68,-6.83,-5.52,-4.17,-2.76,-1.51
2021-04-10,2021,4,10,-7.2,-9.53,-10.27,-10.5,-10.52,-10.18,-9.77,-9.48,-9.14,-8.89,-8.74,-8.23,-7.64,-6.6,-5.52,-4.16,-2.77,2.44
2021-04-11,2021,4,11,-6.12,-8.85,-10.01,-10.3,-10.32,-10.03,-9.68,-9.4,-9.03,-8.83,-8.68,-8.16,-7.58,-6.68,-5.48,-4.12,-2.78,1.78
2021-04-12,2021,4,12,-5.19,-8.18,-9.68,-10.09,-10.06,-9.92,-9.59,-9.31,-9.01,-8.75,-8.61,-8.11,-7.53,-6.64,-5.45,-4.12,-2.78,1.06
2021-04-13,2021,4,13,-4.71,-7.67,-9.28,-9.83,-9.95,-9.81,-9.49,-9.22,-8.92,-8.68,-8.55,-8.03,-7.46,-6.61,-5.41,-4.09,-2.75,1.4
2021-04-14,2021,4,14,-4.53,-7.12,-8.91,-9.57,-9.83,-9.67,-9.38,-9.14,-8.8,-8.59,-8.47,-7.96,-7.4,-6.56,-5.37,-4.09,-2.77,0.43
2021-04-15,2021,4,15,-4.47,-6.67,-8.5,-9.28,-9.61,-9.56,-9.28,-9.04,-8.7,-8.53,-8.4,-7.89,-7.34,-6.54,-5.33,-4.06,-2.77,-1.2
2021-04-16,2021,4,16,-5.72,-6.43,-8.14,-8.98,-9.5,-9.37,-9.17,-8.95,-8.75,-8.43,-8.3,-7.82,-7.29,-6.48,-5.29,-4.05,-2.83,-6.93
2021-04-17,2021,4,17,-6.62,-6.46,-7.8,-8.65,-9.37,-9.3,-9.06,-8.86,-8.53,-8.35,-8.21,-7.75,-7.23,-6.42,-5.26,-3.99,-2.69,-8.94
2021-04-18,2021,4,18,-7.89,-6.78,-7.59,-8.36,-8.96,-9.1,-8.94,-8.75,-8.34,-8.27,-8.15,-7.68,-7.16,-6.34,-5.21,-3.99,-2.74,-9.83
2021-04-19,2021,4,19,-8.08,-7.21,-7.48,-8.12,-8.68,-8.96,-8.82,-8.63,-8.46,-8.18,-8.06,-7.63,-7.1,-6.3,-5.2,-3.95,-2.66,-7.64
2021-04-20,2021,4,20,-6.37,-7.18,-7.48,-7.94,-8.51,-8.73,-8.69,-8.53,-8.36,-8.12,-8.06,-7.56,-7.05,-6.26,-5.15,-3.93,-2.74,-0.15
2021-04-21,2021,4,21,-5.11,-6.72,-7.37,-7.83,-8.34,-8.67,-8.58,-8.45,-8.22,-8.03,-7.94,-7.49,-7.0,-6.19,-5.11,-3.93,-2.71,1.42
2021-04-22,2021,4,22,-3.8,-6.15,-7.22,-7.72,-8.13,-8.49,-8.46,-8.32,-8.05,-7.96,-7.87,-7.41,-6.91,-6.15,-5.07,-3.92,-2.7,4.41
2021-04-23,2021,4,23,-1.37,-5.46,-6.98,-7.58,-8.08,-8.32,-8.33,-8.22,-8.05,-7.89,-7.76,-7.35,-6.86,-6.13,-5.05,-3.86,-2.7,4.31
2021-04-24,2021,4,24,-0.77,-4.73,-6.66,-7.41,-7.89,-8.24,-8.21,-8.13,-7.95,-7.78,-7.59,-7.29,-6.82,-6.06,-5.0,-3.86,-2.72,4.73
2021-04-25,2021,4,25,-0.79,-4.2,-6.29,-7.2,-7.77,-8.1,-8.09,-8.0,-7.87,-7.71,-7.54,-7.21,-6.75,-6.02,-4.96,-3.83,-2.69,4.96
2021-04-26,2021,4,26,-0.68,-3.85,-5.97,-6.97,-7.62,-7.96,-7.98,-7.9,-7.77,-7.62,-7.5,-7.15,-6.68,-5.97,-4.92,-3.79,-2.68,4.4
2021-04-27,2021,4,27,-0.38,-3.37,-5.65,-6.72,-7.45,-7.83,-7.89,-7.81,-7.69,-7.54,-7.45,-7.08,-6.6,-5.93,-4.88,-3.78,-2.68,2.84
2021-04-28,2021,4,28,-0.26,-2.86,-5.32,-6.47,-7.26,-7.7,-7.77,-7.71,-7.59,-7.46,-7.34,-7.02,-6.56,-5.87,-4.84,-3.74,-2.66,1.4
2021-04-29,2021,4,29,-0.49,-2.65,-5.02,-6.23,-7.07,-7.45,-7.66,-7.6,-7.5,-7.37,-7.27,-6.93,-6.48,-5.82,-4.8,-3.72,-2.72,-1.63
2021-04-30,2021,4,30,-1.58,-2.78,-4.76,-5.98,-6.88,-7.23,-7.55,-7.52,-7.42,-7.28,-7.24,-6.87,-6.43,-5.74,-4.73,-3.68,-2.72,-0.91
2021-05-01,2021,5,1,-2.07,-3.08,-4.65,-5.79,-6.72,-7.23,-7.44,-7.43,-7.33,-7.22,-7.14,-6.81,-6.36,-5.68,-4.7,-3.68,-2.59,0.94
2021-05-02,2021,5,2,-1.15,-3.06,-4.61,-5.62,-6.54,-7.08,-7.32,-7.32,-7.25,-7.12,-7.06,-6.73,-6.29,-5.65,-4.69,-3.64,-2.63,1.4
2021-05-03,2021,5,3,-1.13,-2.87,-4.49,-5.49,-6.39,-7.0,-7.21,-7.2,-7.16,-7.03,-6.99,-6.65,-6.25,-5.61,-4.63,-3.61,-2.57,0.96
2021-05-04,2021,5,4,-1.1,-2.77,-4.38,-5.37,-6.23,-6.85,-7.1,-7.12,-7.08,-6.96,-6.91,-6.58,-6.18,-5.53,-4.59,-3.59,-2.6,1.33
2021-05-05,2021,5,5,-1.2,-2.69,-4.24,-5.23,-6.12,-6.76,-6.99,-7.02,-7.0,-6.86,-6.84,-6.5,-6.11,-5.48,-4.56,-3.55,-2.59,0.63
2021-05-06,2021,5,6,-0.7,-2.51,-4.14,-5.11,-5.99,-6.65,-6.88,-6.92,-6.88,-6.79,-6.78,-6.44,-6.06,-5.42,-4.51,-3.53,-2.54,0.9
2021-05-07,2021,5,7,-0.39,-1.9,-3.94,-4.97,-5.85,-6.5,-6.76,-6.83,-6.82,-6.69,-6.71,-6.36,-6.0,-5.36,-4.48,-3.49,-2.51,0.76
2021-05-08,2021,5,8,-0.34,-1.64,-3.7,-4.83,-5.74,-6.42,-6.67,-6.72,-6.73,-6.62,-6.61,-6.31,-5.94,-5.32,-4.43,-3.47,-2.5,0.83
2021-05-09,2021,5,9,-0.2,-1.53,-3.49,-4.65,-5.59,-6.26,-6.55,-6.62,-6.66,-6.54,-6.52,-6.23,-5.86,-5.28,-4.4,-3.46,-2.48,5.67
2021-05-10,2021,5,10,0.49,-1.36,-3.31,-4.48,-5.47,-6.18,-6.46,-6.52,-6.57,-6.46,-6.48,-6.18,-5.81,-5.21,-4.36,-3.42,-2.47,10.63
2021-05-11,2021,5,11,1.22,-1.14,-3.16,-4.33,-5.33,-6.04,-6.36,-6.44,-6.49,-6.39,-6.42,-6.09,-5.74,-5.16,-4.32,-3.4,-2.45,6.45
2021-05-12,2021,5,12,1.88,-1.0,-3.0,-4.16,-5.17,-5.89,-6.26,-6.34,-6.42,-6.3,-6.4,-6.03,-5.68,-5.11,-4.28,-3.36,-2.43,8.17
2021-05-13,2021,5,13,1.75,-0.9,-2.85,-4.04,-5.03,-5.79,-6.16,-6.25,-6.34,-6.23,-6.37,-5.96,-5.62,-5.05,-4.25,-3.35,-2.4,6.16
2021-05-14,2021,5,14,1.85,-0.83,-2.73,-3.89,-4.92,-5.69,-6.05,-6.15,-6.26,-6.14,-6.25,-5.89,-5.57,-5.0,-4.21,-3.3,-2.39,6.38
2021-05-15,2021,5,15,0.57,-0.76,-2.6,-3.76,-4.85,-5.58,-5.95,-6.07,-6.17,-6.06,-6.21,-5.82,-5.51,-4.95,-4.15,-3.3,-2.35,2.71
2021-05-16,2021,5,16,0.22,-0.73,-2.48,-3.63,-4.69,-5.48,-5.86,-5.98,-6.1,-5.99,-6.05,-5.76,-5.44,-4.91,-4.13,-3.24,-2.36,2.89
2021-05-17,2021,5,17,0.95,-0.69,-2.39,-3.53,-4.65,-5.37,-5.78,-5.88,-6.03,-5.91,-5.94,-5.68,-5.39,-4.86,-4.07,-3.24,-2.36,3.58
2021-05-18,2021,5,18,0.58,-0.67,-2.3,-3.42,-4.51,-5.23,-5.67,-5.8,-5.93,-5.83,-5.86,-5.62,-5.33,-4.81,-4.03,-3.2,-2.35,3.34
2021-05-19,2021,5,19,0.59,-0.62,-2.22,-3.31,-4.5,-5.15,-5.59,-5.73,-5.89,-5.76,-5.77,-5.58,-5.27,-4.75,-4.0,-3.17,-2.32,2.5
2021-05-20,2021,5,20,2.03,-0.62,-2.15,-3.22,-4.31,-5.1,-5.49,-5.64,-5.8,-5.69,-5.69,-5.51,-5.22,-4.71,-3.97,-3.16,-2.31,7.32
2021-05-21,2021,5,21,4.88,-0.57,-2.08,-3.13,-4.36,-4.98,-5.41,-5.55,-5.71,-5.62,-5.64,-5.44,-5.15,-4.65,-3.93,-3.11,-2.29,16.66
2021-05-22,2021,5,22,6.63,-0.46,-2.03,-3.04,-4.23,-4.9,-5.32,-5.46,-5.64,-5.56,-5.55,-5.38,-5.1,-4.62,-3.88,-3.1,-2.28,16.02
2021-05-23,2021,5,23,6.61,-0.25,-1.96,-2.98,-4.19,-4.81,-5.24,-5.4,-5.51,-5.46,-5.48,-5.3,-5.04,-4.56,-3.85,-3.05,-2.25,13.08
2021-05-24,2021,5,24,3.34,-0.14,-1.89,-2.88,-4.01,-4.71,-5.16,-5.31,-5.45,-5.41,-5.43,-5.25,-4.98,-4.52,-3.8,-3.04,-2.24,5.6
2021-05-25,2021,5,25,1.78,-0.09,-1.77,-2.8,-3.97,-4.64,-5.06,-5.24,-5.37,-5.34,-5.36,-5.19,-4.94,-4.47,-3.77,-3.0,-2.25,5.86
2021-05-26,2021,5,26,2.04,-0.03,-1.67,-2.73,-3.97,-4.53,-4.99,-5.16,-5.28,-5.26,-5.3,-5.14,-4.89,-4.42,-3.72,-2.98,-2.21,4.14
2021-05-27,2021,5,27,1.03,-0.03,-1.59,-2.64,-3.82,-4.46,-4.89,-5.08,-5.25,-5.2,-5.22,-5.06,-4.82,-4.38,-3.69,-2.95,-2.19,3.6
2021-05-28,2021,5,28,1.24,0.01,-1.51,-2.56,-3.75,-4.38,-4.83,-5.01,-5.12,-5.13,-5.17,-4.99,-4.76,-4.32,-3.66,-2.92,-2.19,5.14
2021-05-29,2021,5,29,3.56,0.05,-1.44,-2.48,-3.62,-4.31,-4.74,-4.94,-5.06,-5.07,-5.1,-4.95,-4.7,-4.28,-3.62,-2.9,-2.17,8.78
2021-05-30,2021,5,30,3.59,0.16,-1.37,-2.41,-3.66,-4.23,-4.68,-4.87,-5.01,-5.0,-5.03,-4.88,-4.66,-4.22,-3.6,-2.87,-2.15,6.27
2021-05-31,2021,5,31,2.22,0.19,-1.35,-2.34,-3.55,-4.15,-4.6,-4.79,-4.93,-4.93,-4.96,-4.82,-4.61,-4.19,-3.55,-2.85,-2.13,5.22
2021-06-01,2021,6,1,3.21,0.24,-1.28,-2.29,-3.42,-4.08,-4.53,-4.72,-4.84,-4.87,-4.92,-4.77,-4.55,-4.14,-3.5,-2.81,-2.15,6.82
2021-06-02,2021,6,2,2.01,0.3,-1.23,-2.22,-3.37,-4.0,-4.46,-4.64,-4.76,-4.8,-4.83,-4.71,-4.51,-4.09,-3.47,-2.79,-2.09,3.79
2021-06-03,2021,6,3,1.73,0.26,-1.18,-2.15,-3.24,-3.95,-4.38,-4.57,-4.73,-4.74,-4.8,-4.66,-4.45,-4.03,-3.43,-2.75,-2.07,4.07
2021-06-04,2021,6,4,2.97,0.32,-1.12,-2.1,-3.26,-3.88,-4.32,-4.51,-4.64,-4.69,-4.72,-4.6,-4.4,-3.99,-3.39,-2.73,-2.07,8.33
2021-06-05,2021,6,5,4.97,0.63,-1.08,-2.03,-3.12,-3.81,-4.26,-4.44,-4.6,-4.62,-4.68,-4.55,-4.34,-3.95,-3.37,-2.72,-2.07,9.58
2021-06-06,2021,6,6,3.95,0.83,-1.05,-1.99,-3.15,-3.74,-4.17,-4.39,-4.51,-4.57,-4.6,-4.5,-4.3,-3.9,-3.32,-2.68,-2.03,6.38
2021-06-07,2021,6,7,2.99,0.76,-0.98,-1.93,-3.06,-3.65,-4.11,-4.31,-4.46,-4.5,-4.56,-4.44,-4.25,-3.87,-3.3,-2.67,-2.02,5.49
2021-06-08,2021,6,8,2.7,0.69,-0.92,-1.87,-2.99,-3.6,-4.06,-4.25,-4.41,-4.45,-4.5,-4.4,-4.2,-3.82,-3.25,-2.65,-2.0,5.64
2021-06-09,2021,6,9,3.27,0.75,-0.89,-1.82,-2.93,-3.53,-4.0,-4.2,-4.33,-4.39,-4.42,-4.33,-4.16,-3.79,-3.24,-2.61,-2.0,7.65
2021-06-10,2021,6,10,4.81,1.04,-0.8,-1.76,-2.83,-3.49,-3.94,-4.13,-4.3,-4.35,-4.38,-4.29,-4.11,-3.74,-3.2,-2.59,-1.97,10.53
2021-06-11,2021,6,11,6.62,1.49,-0.77,-1.71,-2.76,-3.42,-3.86,-4.08,-4.23,-4.29,-4.36,-4.25,-4.06,-3.7,-3.17,-2.56,-1.94,12.99
2021-06-12,2021,6,12,8.01,2.05,-0.7,-1.65,-2.72,-3.37,-3.8,-4.01,-4.17,-4.22,-4.27,-4.18,-3.99,-3.66,-3.12,-2.54,-1.94,15.59
2021-06-13,2021,6,13,9.64,2.54,-0.63,-1.6,-2.65,-3.33,-3.76,-3.95,-4.14,-4.19,-4.25,-4.14,-3.93,-3.62,-3.12,-2.52,-1.9,18.02
2021-06-14,2021,6,14,11.29,3.47,-0.52,-1.54,-2.71,-3.26,-3.7,-3.9,-4.1,-4.11,-4.2,-4.09,-3.97,-3.59,-3.05,-2.48,-1.91,19.76
2021-06-15,2021,6,15,12.02,4.37,-0.4,-1.48,-2.53,-3.19,-3.62,-3.83,-4.03,-4.06,-4.12,-4.04,-3.9,-3.55,-3.02,-2.46,-1.88,16.96
2021-06-16,2021,6,16,9.96,4.68,-0.25,-1.41,-2.58,-3.15,-3.58,-3.77,-3.97,-4.01,-4.08,-4.0,-3.83,-3.51,-2.99,-2.43,-1.87,15.92
2021-06-17,2021,6,17,9.45,4.79,-0.12,-1.34,-2.46,-3.11,-3.51,-3.72,-3.89,-3.96,-4.05,-3.95,-3.8,-3.46,-2.96,-2.42,-1.87,11.77
2021-06-18,2021,6,18,7.52,4.48,0.02,-1.26,-2.36,-3.03,-3.47,-3.68,-3.84,-3.91,-4.0,-3.89,-3.75,-3.42,-2.94,-2.41,-1.83,11.42
2021-06-19,2021,6,19,8.03,4.18,0.15,-1.16,-2.23,-2.98,-3.4,-3.61,-3.86,-3.87,-3.92,-3.85,-3.69,-3.39,-2.91,-2.36,-1.82,12.98
2021-06-20,2021,6,20,7.77,4.29,0.27,-1.07,-2.2,-2.94,-3.36,-3.57,-3.74,-3.81,-3.9,-3.81,-3.69,-3.34,-2.86,-2.35,-1.82,10.03
2021-06-21,2021,6,21,6.98,4.13,0.38,-0.98,-2.08,-2.92,-3.3,-3.52,-3.71,-3.76,-3.82,-3.76,-3.68,-3.31,-2.84,-2.34,-1.8,10.68
2021-06-22,2021,6,22,6.92,3.97,0.49,-0.93,-2.01,-2.8,-3.25,-3.47,-3.64,-3.71,-3.78,-3.7,-3.67,-3.27,-2.81,-2.29,-1.77,9.45
2021-06-23,2021,6,23,7.79,3.98,0.58,-0.85,-1.98,-2.74,-3.2,-3.41,-3.59,-3.67,-3.75,-3.67,-3.66,-3.23,-2.79,-2.29,-1.75,12.44
2021-06-24,2021,6,24,9.34,4.4,0.69,-0.78,-1.89,-2.64,-3.13,-3.35,-3.56,-3.63,-3.71,-3.62,-3.53,-3.2,-2.75,-2.25,-1.75,14.85
2021-06-25,2021,6,25,9.41,4.9,0.83,-0.74,-1.81,-2.62,-3.08,-3.31,-3.51,-3.57,-3.65,-3.58,-3.46,-3.16,-2.72,-2.24,-1.75,13.0
2021-06-26,2021,6,26,10.24,5.26,1.01,-0.67,-1.71,-2.54,-3.02,-3.25,-3.48,-3.52,-3.62,-3.54,-3.42,-3.12,-2.68,-2.23,-1.74,12.65
2021-06-27,2021,6,27,9.83,5.57,1.17,-0.63,-1.7,-2.51,-2.97,-3.2,-3.44,-3.47,-3.56,-3.51,-3.39,-3.09,-2.66,-2.2,-1.7,12.46
2021-06-28,2021,6,28,9.08,5.57,1.3,-0.59,-1.67,-2.37,-2.93,-3.14,-3.36,-3.44,-3.56,-3.47,-3.35,-3.08,-2.63,-2.17,-1.7,12.45
2021-06-29,2021,6,29,8.8,5.41,1.4,-0.55,-1.61,-2.45,-2.87,-3.09,-3.31,-3.37,-3.48,-3.43,-3.3,-3.03,-2.61,-2.16,-1.68,12.37
2021-06-30,2021,6,30,10.75,5.51,1.47,-0.5,-1.52,-2.12,-2.81,-3.05,-3.25,-3.34,-3.5,-3.36,-3.25,-2.98,-2.59,-2.13,-1.67,15.87
2021-07-01,2021,7,1,12.66,6.18,1.63,-0.47,-1.48,-2.22,-2.76,-2.99,-3.22,-3.31,-3.41,-3.32,-3.22,-2.95,-2.55,-2.1,-1.66,17.34
2021-07-02,2021,7,2,11.1,6.66,1.9,-0.42,-1.43,-2.2,-2.72,-2.97,-3.21,-3.25,-3.37,-3.31,-3.19,-2.95,-2.53,-2.09,-1.63,15.71
2021-07-03,2021,7,3,11.32,6.78,2.12,-0.37,-1.37,-2.17,-2.66,-2.9,-3.15,-3.2,-3.3,-3.25,-3.14,-2.91,-2.49,-2.05,-1.62,15.52
2021-07-04,2021,7,4,9.99,6.83,2.34,-0.33,-1.31,-2.09,-2.61,-2.88,-3.11,-3.18,-3.3,-3.23,-3.11,-2.85,-2.48,-2.05,-1.61,12.61
2021-07-05,2021,7,5,9.58,6.55,2.42,-0.29,-1.32,-2.07,-2.58,-2.83,-3.05,-3.13,-3.21,-3.18,-3.06,-2.82,-2.46,-2.03,-1.6,13.49
2021-07-06,2021,7,6,10.31,6.5,2.44,-0.23,-1.23,-2.01,-2.53,-2.77,-3.02,-3.07,-3.2,-3.13,-3.04,-2.79,-2.42,-2.02,-1.59,15.74
2021-07-07,2021,7,7,11.93,6.73,2.62,-0.18,-1.18,-1.96,-2.46,-2.72,-2.97,-3.05,-3.16,-3.11,-3.01,-2.76,-2.41,-1.98,-1.56,18.2
2021-07-08,2021,7,8,12.63,7.24,2.85,-0.13,-1.17,-1.91,-2.42,-2.68,-2.93,-3.0,-3.1,-3.06,-2.97,-2.72,-2.37,-1.98,-1.56,19.06
2021-07-09,2021,7,9,14.28,7.82,3.1,-0.06,-1.09,-1.87,-2.42,-2.64,-2.87,-2.96,-3.07,-3.04,-2.95,-2.69,-2.36,-1.94,-1.55,19.7
2021-07-10,2021,7,10,12.35,8.38,3.47,-0.01,-1.07,-1.85,-2.44,-2.57,-2.84,-2.9,-3.0,-2.99,-2.92,-2.59,-2.32,-1.93,-1.53,13.23
2021-07-11,2021,7,11,10.18,7.97,3.67,0.09,-1.0,-1.8,-2.32,-2.55,-2.79,-2.87,-2.96,-2.95,-2.87,-2.65,-2.3,-1.91,-1.49,12.16
2021-07-12,2021,7,12,9.6,7.47,3.75,0.24,-0.94,-1.73,-2.23,-2.5,-2.77,-2.84,-2.92,-2.93,-2.84,-2.69,-2.27,-1.89,-1.49,11.25
2021-07-13,2021,7,13,8.85,7.02,3.71,0.42,-0.92,-1.72,-2.22,-2.45,-2.71,-2.81,-2.87,-2.87,-2.81,-2.56,-2.23,-1.85,-1.49,11.51
2021-07-14,2021,7,14,10.09,6.8,3.6,0.58,-0.84,-1.67,-2.16,-2.42,-2.65,-2.75,-2.82,-2.87,-2.78,-2.5,-2.23,-1.85,-1.48,14.63
2021-07-15,2021,7,15,10.69,7.0,3.56,0.71,-0.8,-1.63,-2.1,-2.37,-2.62,-2.7,-2.78,-2.8,-2.75,-2.57,-2.19,-1.84,-1.45,15.54
2021-07-16,2021,7,16,11.84,7.31,3.67,0.83,-0.76,-1.63,-2.07,-2.35,-2.57,-2.69,-2.59,-2.8,-2.71,-2.47,-2.19,-1.83,-1.43,14.3
2021-07-17,2021,7,17,11.01,7.57,3.82,0.96,-0.73,-1.56,-2.03,-2.31,-2.51,-2.62,-2.63,-2.74,-2.69,-2.44,-2.15,-1.79,-1.41,13.8
2021-07-18,2021,7,18,11.67,7.61,3.97,1.11,-0.66,-1.58,-2.0,-2.28,-2.47,-2.62,-2.67,-2.72,-2.64,-2.44,-2.14,-1.78,-1.41,15.91
2021-07-19,2021,7,19,12.36,7.88,4.14,1.26,-0.65,-1.5,-1.94,-2.21,-2.45,-2.55,-2.62,-2.68,-2.62,-2.44,-2.11,-1.76,-1.39,17.22
2021-07-20,2021,7,20,14.31,8.36,4.22,1.44,-0.54,-1.47,-1.85,-2.2,-2.4,-2.52,-2.66,-2.65,-2.56,-2.33,-2.1,-1.74,-1.39,20.58
2021-07-21,2021,7,21,14.02,9.08,4.56,1.62,-0.5,-1.4,-1.96,-2.13,-2.29,-2.49,-2.62,-2.62,-2.56,-2.37,-2.05,-1.72,-1.37,17.79
2021-07-22,2021,7,22,13.16,9.26,5.0,1.83,-0.41,-1.35,-1.97,-2.01,-2.3,-2.44,-2.59,-2.57,-2.53,-2.41,-2.05,-1.72,-1.37,15.79
2021-07-23,2021,7,23,11.06,9.1,5.25,2.03,-0.34,-1.29,-1.84,-2.03,-2.28,-2.4,-2.53,-2.55,-2.5,-2.33,-2.03,-1.69,-1.37,11.55
2021-07-24,2021,7,24,11.7,8.59,5.28,2.21,-0.3,-1.23,-1.67,-1.98,-2.21,-2.37,-2.5,-2.51,-2.47,-2.33,-1.99,-1.67,-1.34,17.03
2021-07-25,2021,7,25,12.65,8.75,5.23,2.34,-0.22,-1.16,-1.66,-1.94,-2.1,-2.34,-2.47,-2.49,-2.44,-2.29,-1.97,-1.65,-1.32,14.99
2021-07-26,2021,7,26,11.51,8.75,5.45,2.45,-0.15,-1.15,-1.59,-1.86,-2.12,-2.31,-2.44,-2.44,-2.43,-2.28,-1.97,-1.65,-1.33,13.68
2021-07-27,2021,7,27,11.21,8.58,5.38,2.58,-0.1,-1.09,-1.57,-1.87,-2.05,-2.27,-2.4,-2.42,-2.39,-2.22,-1.93,-1.63,-1.3,12.98
2021-07-28,2021,7,28,10.63,8.41,5.33,2.66,-0.01,-1.05,-1.55,-1.88,-2.06,-2.25,-2.33,-2.4,-2.36,-2.18,-1.92,-1.61,-1.3,11.18
2021-07-29,2021,7,29,10.13,8.09,5.33,2.76,0.09,-0.98,-1.52,-1.8,-2.05,-2.19,-2.32,-2.36,-2.32,-2.17,-1.89,-1.6,-1.3,12.14
2021-07-30,2021,7,30,10.32,7.96,5.28,2.78,0.23,-0.95,-1.47,-1.81,-1.89,-2.17,-2.26,-2.31,-2.3,-2.14,-1.88,-1.6,-1.29,11.61
2021-07-31,2021,7,31,10.09,7.84,5.25,2.81,0.38,-0.86,-1.44,-1.68,-1.91,-2.12,-2.25,-2.3,-2.25,-2.2,-1.84,-1.54,-1.26,13.08
2021-08-01,2021,8,1,10.63,7.77,5.26,2.87,0.46,-0.83,-1.4,-1.6,-1.93,-2.09,-2.24,-2.26,-2.25,-2.23,-1.84,-1.54,-1.24,13.41
2021-08-02,2021,8,2,12.12,8.06,5.2,2.87,0.55,-0.79,-1.34,-1.64,-1.93,-2.06,-2.2,-2.24,-2.21,-2.05,-1.8,-1.54,-1.24,16.59
2021-08-03,2021,8,3,12.08,8.45,5.29,2.91,0.63,-0.74,-1.33,-1.62,-1.92,-2.01,-2.17,-2.2,-2.18,-2.04,-1.79,-1.54,-1.24,17.05
2021-08-04,2021,8,4,13.53,8.77,5.5,2.97,0.7,-0.68,-1.31,-1.49,-1.87,-1.98,-2.17,-2.17,-2.15,-2.11,-1.78,-1.5,-1.23,19.49
2021-08-05,2021,8,5,15.14,9.37,5.66,3.08,0.77,-0.64,-1.29,-1.53,-1.89,-1.94,-2.14,-2.16,-2.14,-2.0,-1.76,-1.48,-1.21,22.04
2021-08-06,2021,8,6,15.68,10.15,5.96,3.21,0.86,-0.6,-1.25,-1.49,-1.88,-1.93,-2.09,-2.11,-2.12,-1.99,-1.74,-1.47,-1.19,18.25
2021-08-07,2021,8,7,15.45,10.55,6.3,3.4,0.98,-0.58,-1.18,-1.48,-1.87,-1.9,-2.03,-2.1,-2.08,-1.97,-1.73,-1.45,-1.19,17.83
2021-08-08,2021,8,8,14.13,10.7,6.59,3.61,1.01,-0.54,-1.14,-1.43,-1.82,-1.86,-2.05,-2.05,-2.06,-1.96,-1.69,-1.44,-1.17,15.44
2021-08-09,2021,8,9,12.53,10.42,6.76,3.79,1.14,-0.54,-1.12,-1.41,-1.77,-1.83,-2.02,-2.04,-2.02,-1.9,-1.67,-1.41,-1.18,13.99
2021-08-10,2021,8,10,12.33,10.04,6.83,3.97,1.24,-0.49,-1.12,-1.36,-1.69,-1.79,-2.03,-2.01,-2.01,-1.88,-1.64,-1.41,-1.16,15.08
2021-08-11,2021,8,11,12.75,9.9,6.81,4.09,1.35,-0.46,-1.19,-1.33,-1.68,-1.76,-1.95,-1.99,-1.99,-1.87,-1.59,-1.41,-1.14,16.78
2021-08-12,2021,8,12,13.4,9.99,6.8,4.14,1.45,-0.44,-1.13,-1.3,-1.67,-1.73,-1.95,-1.95,-1.95,-1.87,-1.62,-1.39,-1.13,16.79
2021-08-13,2021,8,13,14.02,10.23,6.87,4.19,1.51,-0.4,-0.95,-1.25,-1.62,-1.71,-1.88,-1.92,-1.94,-1.87,-1.62,-1.38,-1.11,16.9
2021-08-14,2021,8,14,14.74,10.44,7.0,4.28,1.56,-0.38,-0.91,-1.24,-1.57,-1.67,-1.84,-1.91,-1.92,-1.83,-1.56,-1.37,-1.11,16.18
2021-08-15,2021,8,15,14.23,10.8,7.15,4.39,1.7,-0.36,-0.91,-1.19,-1.58,-1.63,-1.82,-1.86,-1.89,-1.81,-1.55,-1.35,-1.11,15.54
2021-08-16,2021,8,16,13.25,10.64,7.29,4.48,1.78,-0.33,-0.88,-1.17,-1.52,-1.61,-1.77,-1.85,-1.87,-1.77,-1.56,-1.35,-1.11,16.2
2021-08-17,2021,8,17,13.97,10.63,7.33,4.61,1.89,-0.31,-0.84,-1.15,-1.49,-1.57,-1.72,-1.82,-1.86,-1.74,-1.53,-1.32,-1.08,16.45
2021-08-18,2021,8,18,11.99,10.56,7.4,4.67,1.96,-0.29,-0.79,-1.1,-1.45,-1.55,-1.69,-1.8,-1.8,-1.73,-1.54,-1.3,-1.08,12.78
2021-08-19,2021,8,19,11.22,10.09,7.38,4.77,2.09,-0.26,-0.87,-1.06,-1.42,-1.52,-1.76,-1.77,-1.8,-1.7,-1.5,-1.28,-1.06,12.85
2021-08-20,2021,8,20,11.54,9.72,7.28,4.81,2.15,-0.21,-0.77,-1.06,-1.39,-1.49,-1.67,-1.73,-1.78,-1.7,-1.49,-1.28,-1.06,14.37
2021-08-21,2021,8,21,13.43,9.79,7.18,4.83,2.23,-0.19,-0.76,-1.01,-1.37,-1.46,-1.61,-1.73,-1.74,-1.67,-1.48,-1.28,-1.05,17.4
2021-08-22,2021,8,22,13.17,10.16,7.21,4.84,2.31,-0.18,-0.82,-0.98,-1.34,-1.44,-1.6,-1.69,-1.73,-1.66,-1.47,-1.27,-1.05,16.41
2021-08-23,2021,8,23,14.36,10.37,7.3,4.87,2.36,-0.16,-0.74,-0.95,-1.32,-1.42,-1.59,-1.67,-1.69,-1.66,-1.45,-1.24,-1.04,19.15
